run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
280330,41,80226440,25.197,-0.165425,18.9417,-1.98953,0.0654045,6.25525,6,2,2,289.609,353.912,154.265,135.344,0,0,0,0,1,0,0,0.729128,20,1701,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79163138,32.0563,0.122368,14.968,2.16286,0.0191313,17.0883,9,5,4,782.381,837.383,353.944,153.803,0,1,1,102.674,1,0,0,0.555241,32,1937,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78465031,47.2372,2.12728,14.5324,-1.93255,0.0362131,32.7048,19,6,4,401.304,587.229,111.372,85.461,1,1,2,24.8662,4,1,0,0.909525,24,2204,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78676419,21.5224,2.42874,81.654,-0.386578,0.116899,-60.1317,4,2,2,698.499,724.186,389.018,309.481,0,0,0,0,1,0,0,0.782104,25,1834,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78950023,62.3479,1.64291,78.698,1.2697,0.163629,-16.3501,16,9,3,480.953,586.843,103.292,86.1119,0,0,0,0,5,0,0,0.66956,39,2675,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79400456,30.0463,0.663093,24.2676,1.42777,0.0359146,5.77871,9,2,2,675.703,786.608,349.351,326.352,3,1,4,187.789,1,0,0,0.745979,23,1685,5,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79132035,84.427,2.539,78.8856,-2.89105,0.0500755,5.5414,13,4,3,1575.33,1733.05,682.13,679.331,3,0,3,64.127,3,0,0,0.737427,28,2387,8,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,80337025,29.756,-2.73356,86.6586,-1.63809,0.128239,-56.9026,8,3,2,675.759,749.794,334.413,299.837,0,1,1,162.456,0,0,0,0.53251,21,1690,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79671752,71.2209,2.41512,79.9115,2.25129,0.162072,-8.69062,11,5,4,493.061,582.926,268.013,74.7879,0,0,0,0,4,2,1,0.998957,23,1846,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79709188,72.0043,2.03008,106.784,-1.08502,0.997625,-34.7793,8,2,2,107.038,193.552,56.295,50.7427,1,0,1,17.3674,3,0,0,0.558252,24,2005,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80028292,33.5567,0.992748,69.6654,1.00399,0.152688,-36.1088,13,6,5,456.26,573.959,120.427,115.177,0,0,0,0,2,2,2,0.997597,30,2070,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79839367,47.3032,0.0405311,43.4913,-1.40195,0.0566196,3.81192,12,3,2,768.132,895.623,397.641,335.724,0,0,0,0,0,0,0,0.531141,23,1562,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79454018,59.131,1.34115,102.129,-1.30259,0.134338,-42.9978,11,5,5,760.24,856.065,278.105,193.023,2,0,2,27.2214,1,0,0,0.641996,32,2188,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79241476,128.439,1.89899,70.9453,2.17758,0.126505,57.4935,14,4,4,560.812,716.729,309.082,109.933,0,3,3,59.1542,3,1,0,0.903952,40,2469,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80177478,44.1632,1.2933,61.5861,1.8506,0.155038,-17.4228,10,4,2,397.231,500.17,171.265,151.435,0,0,0,0,1,1,0,0.929352,17,1765,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79313474,78.8915,0.0485912,24.0501,0.201871,0.0638948,54.8415,10,5,3,376.401,471.528,149.067,81.4211,0,3,3,71.1226,5,2,0,0.948266,27,2026,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79684999,26.4728,0.477261,127.556,-0.747013,0.285203,-101.083,16,4,3,447.247,635.998,160.182,135.594,0,0,0,0,3,0,0,0.577232,42,2854,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79333638,7.50565,-0.621735,43.3638,-1.20431,1,-35.8581,12,1,0,43.3638,184.049,43.3638,20.2851,0,0,0,0,0,0,0,0.529444,31,1913,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80100292,42.84,0.94173,24.8353,-2.82108,0.0610037,18.0047,13,4,4,407.111,542.93,201.314,78.4077,0,1,1,62.6027,3,0,0,0.739227,31,2213,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79689604,18.4316,-2.2625,27.5121,-2.79803,0.0541381,-9.08048,12,7,6,508.183,579.181,109.476,107.668,0,1,1,18.7559,0,0,0,0.536915,24,1854,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78560065,3.65226,1.04855,15.3471,-2.04761,0.0249225,-11.6948,13,2,2,615.793,782.512,313.217,302.576,0,0,0,0,1,0,0,0.768547,22,1711,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79330756,63.6339,1.03641,38.0683,-2.9631,0.0319318,25.5656,12,5,5,1192.18,1321.6,426.512,382.543,1,2,3,316.866,2,1,0,0.876472,21,1524,9,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79625089,27.0704,-0.279054,12.0818,0.303124,0.0166594,14.9886,10,3,3,725.222,830.957,362.162,293.741,0,0,0,0,0,0,0,0.529413,35,2499,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78532994,22.251,2.42241,36.6634,1.69804,0.0757312,-14.4124,17,5,3,484.126,665.598,220.75,117.109,0,0,0,0,5,0,0,0.798142,30,2287,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78683330,63.5117,0.869977,45.6672,0.772884,0.101504,17.8445,14,5,3,449.904,592.765,183.492,111.77,0,0,0,0,4,1,0,0.932139,26,1914,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80156737,33.6293,1.41671,61.1281,-0.816611,0.555491,-27.4988,6,3,0,110.043,164.018,40.3722,35.3504,1,0,1,16.361,5,2,2,0.975611,20,1437,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79324419,25.5179,1.72273,49.6371,0.440712,0.126296,-24.1192,8,2,2,393.021,483.752,220.891,172.13,0,0,0,0,2,0,0,0.792953,25,1838,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80254084,14.3902,-2.22591,366.57,1.07202,1,-352.18,1,1,1,366.57,366.57,366.57,0,0,1,1,233.189,0,0,0,0.102705,18,1471,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79752388,16.5801,2.8734,157.707,-1.08894,0.241627,-141.127,11,4,4,652.688,765.86,278.932,183.394,0,2,2,48.4252,1,0,0,0.568679,25,1768,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80149253,27.6071,0.980243,93.9043,-1.62464,0.113388,-66.2971,7,3,2,828.167,886.092,441.967,336.651,2,0,2,27.8669,0,0,0,0.502419,22,1844,4,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,78725957,38.7497,3.01706,56.646,-2.67516,0.458954,-17.8963,5,2,1,123.424,160.07,89.3642,34.06,0,0,0,0,1,0,0,0.54445,26,1767,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78990914,48.4596,-3.08176,28.046,-0.578934,0.0379794,20.4136,9,4,4,738.453,815.334,305.777,283.082,5,1,6,125.464,0,0,0,0.539809,21,1567,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79017412,38.6664,-3.11864,37.3511,-2.75687,0.0407106,1.3153,5,2,2,917.48,967.937,474.114,443.366,1,0,1,16.876,2,0,0,0.557851,27,1864,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79649862,15.7876,-0.828894,60.0091,-2.4583,0.0673762,-44.2216,13,8,5,890.658,982.289,346.106,138.756,0,1,1,15.3173,1,0,0,0.646973,21,1841,6,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78819266,10.7492,2.11129,6.80114,-2.55749,0.0103806,3.94802,5,3,3,655.18,682.653,327.925,184.348,0,1,1,62.4426,1,0,0,0.552527,32,2158,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78801990,73.234,-2.34067,65.2882,-1.83188,0.0830612,7.94579,15,7,4,786.025,882.518,252.77,200.111,0,1,1,11.7122,4,1,0,0.856784,27,2427,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79915396,63.5995,0.379744,222.386,0.793334,0.293713,-158.786,10,3,3,757.153,873.205,288.956,278.264,0,0,0,0,4,0,0,0.760691,33,2331,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79002440,48.5229,1.97208,43.2591,-2.88083,0.0758358,5.26383,9,6,6,570.431,635.178,223.379,82.224,0,1,1,22.3326,1,0,0,0.758672,23,1691,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80127937,64.6173,-2.96775,82.4121,3.12343,0.10261,-17.7948,5,2,2,803.157,855.461,442.162,360.996,0,0,0,0,1,0,0,0.697765,15,1466,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79744326,36.3351,2.27135,105.114,-0.175798,0.294596,-68.7792,15,6,4,356.808,512.718,81.8407,81.1439,0,1,1,48.7334,5,0,0,0.7047,26,1897,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78773191,8.02198,1.85109,10.5935,0.44128,0.0226034,-2.57148,8,6,4,468.667,497.841,141.212,114.044,0,0,0,0,1,0,0,0.683603,24,1700,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79960325,19.5028,-1.96064,0,0,0,19.5028,3,0,0,0,51.528,24.0368,15.7608,0,0,0,0,0,0,0,0.530033,22,1641,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78606147,14.1781,0.0820344,67.2891,-2.9592,0.096487,-53.111,11,5,4,697.39,789.962,209.202,202.325,0,0,0,0,2,0,0,0.624198,26,1972,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79221890,12.7941,-1.50331,84.9737,-1.42481,0.0939495,-72.1796,9,2,2,904.461,1013.64,491.832,412.63,0,1,1,39.0496,2,0,0,0.682318,23,1768,6,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79371656,58.4965,-1.19962,91.8829,-2.33749,0.209812,-33.3864,10,5,4,437.931,534.434,140.391,136.746,0,1,1,77.0469,5,3,0,0.928141,19,1719,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79102657,37.5788,-1.97374,19.709,-2.19033,0.0467737,17.8698,11,6,4,421.37,502.503,112.547,90.4656,0,0,0,0,1,1,1,0.998934,38,2158,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80002948,61.5308,1.63018,113.119,2.37101,0.399168,-51.5881,14,4,2,283.387,438.979,129.454,86.3567,0,0,0,0,3,1,0,0.861091,46,2608,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79809987,103.521,1.13606,106.518,2.06129,0.137138,-2.99716,12,4,2,776.725,885.364,411.708,296.154,1,1,2,233.651,3,1,1,0.982721,36,2230,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79365896,17.3549,0.247519,11.3014,0.892289,0.0464143,6.05346,8,5,2,243.49,281.631,70.2304,58.8185,0,0,0,0,0,0,0,0.529289,30,2027,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79377411,23.2348,-0.820216,80.914,-0.0760717,1,-57.6792,6,1,1,80.914,146.423,80.914,19.4564,0,0,0,0,0,0,0,0.531846,22,1833,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80288648,21.8716,1.44264,97.8586,-0.657049,0.283636,-75.987,6,3,2,345.014,407.798,201.002,107.468,1,1,2,150.401,0,0,0,0.534535,27,1750,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78768845,54.9456,2.19391,42.6068,1.2013,0.0401153,12.3388,11,7,5,1062.11,1119.31,539.721,213.403,2,2,4,169.43,2,0,0,0.716639,23,1860,5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,78789004,97.5903,2.20538,93.2621,2.92293,0.0618798,4.32815,10,5,3,1507.15,1564.98,760.929,559.085,1,1,2,22.8424,3,1,1,0.991158,21,1751,7,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,78496394,76.1468,1.06329,131.517,0.345849,0.220578,-55.3706,17,5,4,596.241,813.432,238.553,166.189,0,0,0,0,1,1,0,0.90066,18,1682,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78634639,22.8877,1.24369,3.3422,-2.33406,0.00344254,19.5455,6,2,2,970.853,1024.75,486.965,483.888,1,0,1,12.3969,1,1,0,0.854981,20,1850,4,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,78471631,18.8717,0.875877,285.311,0.797172,1,-266.439,4,1,1,285.311,320.587,285.311,12.5381,0,1,1,167.537,0,0,0,0.529545,26,1674,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1,1,0
280330,41,78610444,28.5831,1.54888,108.194,-1.6969,1,-79.611,6,1,1,108.194,189.052,108.194,29.0008,0,0,0,0,1,0,0,0.723922,28,1975,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79443915,15.4097,-1.32535,43.5143,-1.47723,0.0598062,-28.1046,8,4,3,727.589,790.417,357.808,248.68,0,0,0,0,0,0,0,0.52753,27,1847,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79958286,31.37,-0.162,27.4073,-1.49675,0.0398434,3.96272,6,2,2,687.874,741.705,353.045,334.829,0,0,0,0,0,0,0,0.531743,24,1839,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78906505,33.902,2.16565,66.3328,0.655662,0.0769189,-32.4308,7,2,2,862.374,947.293,444.028,418.346,4,1,5,173.445,2,1,0,0.905904,20,1783,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79832718,45.6074,1.1835,55.3844,2.00854,0.0964538,-9.77699,10,7,5,574.207,612.492,164.152,100.397,0,1,1,15.4012,0,0,0,0.529059,29,2173,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79511885,65.5894,-2.78325,99.6263,1.46353,1,-34.0368,4,1,1,99.6263,141.046,99.6263,16.7712,0,0,0,0,0,0,0,0.532183,23,1698,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79328717,99.7281,0.816706,175.03,-1.9221,0.359682,-75.3014,10,5,4,486.622,564.988,212.653,97.1956,0,1,1,47.1268,2,0,0,0.621605,24,1958,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78590858,0.313135,-2.68057,16.4735,-3.06633,0.0202836,-16.1603,9,5,3,812.156,861.705,336.986,293.587,1,1,2,137.08,2,0,0,0.624683,20,1620,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78657100,17.7938,0.508734,297.47,-1.02807,0.496412,-279.676,8,3,2,599.241,659.527,394.251,164.773,1,1,2,39.3669,2,0,0,0.740881,26,1878,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80183499,7.58186,3.05891,10.2416,-1.76888,0.0134999,-2.65975,11,4,4,758.645,861.489,350.907,217.605,0,0,0,0,1,1,1,0.999419,28,1853,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80270474,68.1107,0.274513,46.6181,2.15983,0.143679,21.4926,10,3,2,324.46,443.334,185.244,95.7473,0,0,0,0,1,0,0,0.552397,28,1983,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78793034,45.0851,2.91021,62.3315,0.625211,0.306938,-17.2464,7,4,1,203.075,254.165,80.5391,46.4535,1,1,2,34.418,1,0,0,0.575719,22,1634,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79521677,28.858,-0.939477,32.2022,1.82823,0.038405,-3.3442,13,5,4,838.49,936.869,364.768,330.084,3,0,3,151.008,2,1,1,0.981606,27,2207,8,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80057358,39.8694,-0.955023,26.4282,0.403886,0.0348679,13.4412,5,2,2,757.953,819.503,385.686,372.267,2,1,3,393.844,0,0,0,0.265543,20,1427,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79459469,20.9345,1.5602,56.315,-0.133662,0.0664048,-35.3805,10,3,3,848.057,959.827,400.413,365.235,0,0,0,0,1,0,0,0.552262,28,2037,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78835084,39.9318,-1.1125,33.0607,-1.20467,0.0366407,6.87111,16,9,5,902.293,1012.69,220.99,208.659,2,1,3,146.245,6,3,3,0.998616,22,1788,8,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79161100,33.9785,0.590006,33.3423,2.89556,1,0.636257,3,1,0,33.3423,60.358,33.3423,16.3248,1,0,1,11.3472,0,0,0,0.181658,21,1341,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79731913,11.0873,0.358447,172.908,-1.84939,0.29235,-161.821,7,2,2,591.443,692.371,381.533,209.909,0,0,0,0,1,0,0,0.552204,19,1513,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78706059,62.8648,-1.5979,40.8606,-1.50355,0.0599781,22.0042,13,6,3,681.258,781.211,304.263,166.39,0,1,1,17.8498,4,1,0,0.85222,24,1980,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78405390,27.5748,0.562345,22.7176,-1.35581,0.0478561,4.85722,9,4,3,474.705,539.668,240.457,140.524,0,0,0,0,0,0,0,0.529258,26,2225,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80034892,29.2056,0.00899486,77.053,-0.924629,0.0971056,-47.8474,5,2,2,793.497,841.34,434.283,359.214,0,1,1,18.9893,2,0,0,0.626855,25,1473,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79233674,42.687,-2.14843,48.0233,2.71366,1,-5.33635,8,1,0,48.0233,161.614,48.0233,23.8733,0,0,0,0,2,1,0,0.951501,25,1766,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79768205,91.1219,-2.22343,236.683,0.193516,0.992775,-145.561,9,2,1,238.406,349.034,204.927,33.4785,0,1,1,17.5122,3,1,1,0.954031,38,2553,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79462927,40.8288,1.14041,52.8169,0.260156,0.0501323,-11.9881,23,8,7,1053.55,1295.06,347.455,269.519,0,0,0,0,1,0,0,0.663553,19,1946,6,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,41,79722700,32.9283,1.73946,33.2878,2.41125,0.086268,-0.359487,12,5,5,385.865,487.404,99.9209,97.1969,0,0,0,0,1,0,0,0.802558,17,1620,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78788430,72.0923,0.0852173,23.7926,-1.32181,0.048491,48.2997,14,6,4,490.66,610.652,158.475,124.973,0,2,2,68.565,3,2,1,0.961666,37,2031,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79728459,21.0585,2.27329,36.0708,-3.11309,0.0558464,-15.0123,14,5,4,645.892,790.3,291.97,137.07,1,0,1,14.1262,0,0,0,0.535999,30,2123,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78585680,95.6658,2.05911,64.4885,2.4137,0.0961423,31.1773,9,5,3,670.761,724.649,354.195,171.709,1,1,2,63.7781,0,0,0,0.527305,20,1569,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78685328,34.1726,2.88695,41.2218,-2.18874,0.101147,-7.04913,12,6,4,407.542,530.823,116.373,99.3569,0,0,0,0,2,1,0,0.910134,32,2259,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80162192,5.51156,1.32841,330.633,2.00929,0.569747,-325.121,16,5,5,580.316,749.894,210.368,196.712,1,3,4,68.5714,4,0,0,0.823422,19,1754,6,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78498701,13.1346,-2.06361,147.512,-2.2574,0.631298,-134.377,4,2,1,233.665,271.517,184.521,49.1431,0,0,0,0,1,1,0,0.854067,26,1811,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79658189,52.5287,-2.15902,37.9461,-2.43453,0.195859,14.5826,9,4,1,193.742,274.764,71.7467,48.9689,1,0,1,13.5133,0,0,0,0.526829,22,1671,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78662283,119.515,3.07831,22.4745,-0.633928,0.0283993,97.0404,13,5,5,791.374,927.241,333.853,260.224,1,0,1,21.9659,1,0,0,0.557159,35,2456,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78984270,64.1083,-0.184756,59.0542,2.79404,0.29758,5.05414,7,2,2,198.448,279.091,125.318,73.1306,0,0,0,0,0,0,0,0.536769,40,2359,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79795856,25.4343,-1.94782,29.4395,2.38045,0.0855481,-4.00523,12,5,3,344.128,429.771,106.058,88.4387,0,0,0,0,2,0,0,0.582908,31,2224,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79544138,12.9658,0.805374,0,0,0,12.9658,3,0,0,0,32.4076,12.3647,10.039,0,0,0,0,1,0,0,0.62055,15,1305,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
280330,41,79604043,120.598,0.690985,153.802,0.92735,0.166066,-33.204,7,5,3,926.15,951.618,505.106,301.138,4,0,4,231.247,0,0,0,0.36211,18,1535,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78462409,41.3391,-0.406195,84.0786,0.27945,0.254413,-42.7395,11,3,2,330.481,496.784,151.816,147.092,0,0,0,0,2,1,0,0.889724,22,1845,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78927244,39.7797,2.97801,74.4852,-2.28088,0.341137,-34.7055,8,4,1,218.344,304.371,98.6577,48.1251,0,0,0,0,1,0,0,0.604688,29,1761,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,79681801,33.2212,-2.25427,34.2919,2.78305,0.042689,-1.07062,8,6,6,803.296,826.854,229.927,212.791,0,0,0,0,1,1,0,0.948223,18,1508,6,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,80158160,21.7059,-1.73654,103.944,-2.67226,0.404962,-82.2379,15,5,2,256.676,423.526,74.7909,71.664,0,0,0,0,4,1,1,0.981017,26,1996,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78666889,52.0342,0.0447101,55.0547,0.732112,0.0829655,-3.02052,11,7,6,663.586,716.729,163.623,140.493,0,1,1,13.4956,4,1,0,0.917036,27,1926,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,41,78893840,19.5553,0.670049,103.033,-0.705961,0.284026,-83.4772,6,4,2,362.758,405.274,225.46,56.7299,0,0,0,0,5,3,2,0.998145,30,1892,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
